1519979676 0 1404 584 0 48 97 11 14 33 1 0 0 5
1519979824 0 1404 584 0 48 97 11 24 33 1 0 0 5
1519981752 0 1404 584 0 48 97 11 24 34 1 0 0 5
1519981969 0 1404 584 0 48 97 11 24 34 1 0 0 5
1519982280 0 1404 584 0 48 97 11 24 34 36 0 0 5
1519982399 0 1404 591 0 48 97 11 24 34 36 0 0 5
1519982426 0 1408 591 0 48 97 11 24 34 36 0 0 5
1519982432 0 1408 591 0 48 97 11 24 34 36 0 0 5
1519982482 0 1408 591 0 48 97 11 24 34 36 0 0 5
1519982724 0 1408 591 0 48 166 11 24 34 36 0 0 5
1519982876 0 1408 591 0 48 166 11 24 35 36 0 0 5
1519983081 0 1416 591 0 48 166 11 24 35 36 0 0 5
1519983740 0 1416 591 0 48 166 11 24 35 42 0 0 5
1519984374 0 1416 591 0 48 166 11 24 35 42 0 0 5
1519984401 0 1416 591 0 48 166 11 24 35 42 0 0 5
1519984420 0 1416 591 0 48 167 11 24 35 42 0 0 5
1519984628 0 1416 591 0 48 171 11 24 35 42 0 0 5
1519985449 0 1416 591 0 48 171 11 24 35 42 0 722 5
1519985952 0 1416 591 0 67 171 11 24 35 42 0 722 5
1519986065 0 1416 609 0 67 171 11 24 35 42 0 722 5
1519986101 0 1416 609 0 67 171 11 24 35 42 0 722 5
1519986730 0 1416 609 0 67 171 11 24 35 42 0 722 5
1519986829 0 1416 609 0 67 214 11 24 35 42 0 722 5
1519986987 0 1416 609 0 67 215 11 24 35 42 0 722 5
1519987140 0 1416 609 0 67 215 11 24 35 42 0 722 5
1519987143 0 1416 609 0 67 215 11 24 35 42 0 722 5
1519987571 0 1443 609 0 67 215 11 24 35 42 0 722 5
1519987648 0 1443 609 0 67 215 11 24 35 42 0 722 5
1520000285 0 1553 609 0 67 215 11 24 35 42 0 722 5
1520000482 0 1555 609 0 67 215 11 24 35 42 0 722 5
1520039914 0 1555 617 0 67 215 11 24 35 42 0 722 5
